"yr.n","age.n","c3","year5","age","count","tot_p","rate","cohort"
2007,27,"intentional property damage","[2005,2010)","yr2529",2399,3671847,65.3349662989771,1980
2007,27,"larceny","[2005,2010)","yr2529",6328,3671847,172.338335448073,1980
2007,27,"murder","[2005,2010)","yr2529",75,3671847,2.04256876716268,1980
2007,27,"willful infliction of bodily injury","[2005,2010)","yr2529",9013,3671847,245.462297312497,1980
2007,27,"stolen goods","[2005,2010)","yr2529",242,3671847,6.59068855537826,1980
2007,32,"willful infliction of bodily injury","[2005,2010)","yr3034",9838,4096282,240.169011801434,1975
2007,32,"battery","[2005,2010)","yr3034",10801,4096282,263.678135440871,1975
2007,32,"stolen goods","[2005,2010)","yr3034",303,4096282,7.3969516747138,1975
2007,32,"punishment of violences, etc. act","[2005,2010)","yr3034",16545,4096282,403.902856297491,1975
2007,32,"assault","[2005,2010)","yr3034",266,4096282,6.49369354941872,1975
2007,32,"larceny","[2005,2010)","yr3034",5638,4096282,137.637008389559,1975
2007,32,"murder","[2005,2010)","yr3034",93,4096282,2.27035150412008,1975
2007,32,"robbery","[2005,2010)","yr3034",406,4096282,9.9114269964812,1975
2007,32,"frauds","[2005,2010)","yr3034",27048,4096282,660.306101972472,1975
2007,32,"intentional property damage","[2005,2010)","yr3034",2795,4096282,68.232607032426,1975
2007,37,"willful infliction of bodily injury","[2005,2010)","yr3539",12501,4112785,303.95461955828,1970
2007,37,"stolen goods","[2005,2010)","yr3539",376,4112785,9.14222357842678,1970
2007,37,"punishment of violences, etc. act","[2005,2010)","yr3539",17484,4112785,425.113396396845,1970
2007,37,"assault","[2005,2010)","yr3539",424,4112785,10.3093159501408,1970
2007,37,"larceny","[2005,2010)","yr3539",5862,4112785,142.531155895579,1970
2007,37,"robbery","[2005,2010)","yr3539",356,4112785,8.65593509021259,1970
2007,37,"intentional property damage","[2005,2010)","yr3539",3656,4112785,88.893535645554,1970
2007,37,"murder","[2005,2010)","yr3539",132,4112785,3.20950402221366,1970
2007,37,"battery","[2005,2010)","yr3539",13851,4112785,336.779092512738,1970
2007,37,"frauds","[2005,2010)","yr3539",34889,4112785,848.305953265245,1970
2007,42,"punishment of violences, etc. act","[2005,2010)","yr4044",17669,4123041,428.542912864558,1965
2007,42,"robbery","[2005,2010)","yr4044",291,4123041,7.05789731414264,1965
2007,42,"willful infliction of bodily injury","[2005,2010)","yr4044",14459,4123041,350.687756925046,1965
2007,42,"larceny","[2005,2010)","yr4044",5877,4123041,142.540421014489,1965
2007,42,"stolen goods","[2005,2010)","yr4044",432,4123041,10.4777032292427,1965
2007,42,"intentional property damage","[2005,2010)","yr4044",4005,4123041,97.1370403544374,1965
2007,42,"murder","[2005,2010)","yr4044",154,4123041,3.73510716968374,1965
2007,42,"battery","[2005,2010)","yr4044",16284,4123041,394.951202280065,1965
2007,42,"frauds","[2005,2010)","yr4044",38868,4123041,942.702243319918,1965
2007,42,"assault","[2005,2010)","yr4044",539,4123041,13.0728750938931,1965
2007,47,"robbery","[2005,2010)","yr4549",210,3900899,5.38337444778755,1960
2007,47,"punishment of violences, etc. act","[2005,2010)","yr4549",15250,3900899,390.935525375048,1960
2007,47,"murder","[2005,2010)","yr4549",145,3900899,3.71709188061521,1960
2007,47,"willful infliction of bodily injury","[2005,2010)","yr4549",13731,3900899,351.995783536052,1960
2007,47,"larceny","[2005,2010)","yr4549",5216,3900899,133.712767236475,1960
2007,47,"intentional property damage","[2005,2010)","yr4549",3583,3900899,91.8506221258228,1960
2007,47,"stolen goods","[2005,2010)","yr4549",420,3900899,10.7667488955751,1960
2007,47,"battery","[2005,2010)","yr4549",15648,3900899,401.138301709426,1960
2007,47,"frauds","[2005,2010)","yr4549",35960,3900899,921.838786392573,1960
2007,47,"assault","[2005,2010)","yr4549",528,3900899,13.535341468723,1960
2007,52,"willful infliction of bodily injury","[2005,2010)","yr5054",9632,2855297,337.337937174311,1955
2007,52,"punishment of violences, etc. act","[2005,2010)","yr5054",9728,2855297,340.700109305617,1955
2007,52,"robbery","[2005,2010)","yr5054",123,2855297,4.30778304323508,1955
2007,52,"larceny","[2005,2010)","yr5054",3778,2855297,132.315482417416,1955
2007,52,"murder","[2005,2010)","yr5054",100,2855297,3.50226263677649,1955
2007,52,"frauds","[2005,2010)","yr5054",25014,2855297,876.055975963271,1955
2007,52,"stolen goods","[2005,2010)","yr5054",320,2855297,11.2072404376848,1955
2007,52,"intentional property damage","[2005,2010)","yr5054",2344,2855297,82.0930362060409,1955
2007,52,"battery","[2005,2010)","yr5054",11046,2855297,386.859930858331,1955
2007,52,"assault","[2005,2010)","yr5054",361,2855297,12.6431681187631,1955
2007,57,"willful infliction of bodily injury","[2005,2010)","yr5559",6185,2278438,271.457902299733,1950
2007,57,"punishment of violences, etc. act","[2005,2010)","yr5559",5457,2278438,239.50618801126,1950
2007,57,"robbery","[2005,2010)","yr5559",60,2278438,2.63338304575327,1950
2007,57,"stolen goods","[2005,2010)","yr5559",225,2278438,9.87518642157478,1950
2007,57,"larceny","[2005,2010)","yr5559",2560,2278438,112.357676618806,1950
2007,57,"murder","[2005,2010)","yr5559",64,2278438,2.80894191547016,1950
2007,57,"intentional property damage","[2005,2010)","yr5559",1372,2278438,60.2166923128916,1950
2007,57,"frauds","[2005,2010)","yr5559",15710,2278438,689.507460813066,1950
2007,57,"battery","[2005,2010)","yr5559",7074,2278438,310.475861094311,1950
2007,57,"assault","[2005,2010)","yr5559",224,2278438,9.83129670414556,1950
2007,62,"punishment of violences, etc. act","[2005,2010)","yr6064",3066,1888853,162.320731152715,1945
2007,62,"murder","[2005,2010)","yr6064",42,1888853,2.22357165962624,1945
2007,62,"robbery","[2005,2010)","yr6064",33,1888853,1.74709201827776,1945
2007,62,"intentional property damage","[2005,2010)","yr6064",804,1888853,42.5655146271309,1945
2007,62,"stolen goods","[2005,2010)","yr6064",134,1888853,7.09425243785514,1945
2007,62,"larceny","[2005,2010)","yr6064",1671,1888853,88.4663867437011,1945
2007,62,"frauds","[2005,2010)","yr6064",8871,1888853,469.650099822485,1945
2007,62,"battery","[2005,2010)","yr6064",4045,1888853,214.151127694956,1945
2007,62,"assault","[2005,2010)","yr6064",129,1888853,6.82954152599488,1945
2007,62,"willful infliction of bodily injury","[2005,2010)","yr6064",3713,1888853,196.574323147434,1945
2012,17,"larceny","[2010,2015)","yr1519",30421,3438414,884.73930131741,1995
2012,17,"intentional property damage","[2010,2015)","yr1519",871,3438414,25.3314464168655,1995
2012,17,"punishment of violences, etc. act","[2010,2015)","yr1519",16502,3438414,479.930572641922,1995
2012,17,"battery","[2010,2015)","yr1519",7634,3438414,222.020966643342,1995
2012,17,"murder","[2010,2015)","yr1519",30,3438414,0.872495284162989,1995
2012,17,"willful infliction of bodily injury","[2010,2015)","yr1519",4701,3438414,136.72001102834,1995
2012,17,"assault","[2010,2015)","yr1519",163,3438414,4.74055771061891,1995
2012,17,"frauds","[2010,2015)","yr1519",8654,3438414,251.685806304884,1995
2012,17,"robbery","[2010,2015)","yr1519",850,3438414,24.7206997179514,1995
2012,17,"stolen goods","[2010,2015)","yr1519",1047,3438414,30.4500854172883,1995
2012,22,"larceny","[2010,2015)","yr2024",9286,3055420,303.918937494682,1990
2012,22,"battery","[2010,2015)","yr2024",11117,3055420,363.845232406674,1990
2012,22,"intentional property damage","[2010,2015)","yr2024",1458,3055420,47.7184806016849,1990
2012,22,"punishment of violences, etc. act","[2010,2015)","yr2024",11222,3055420,367.281748499388,1990
2012,22,"robbery","[2010,2015)","yr2024",381,3055420,12.4696441078477,1990
2012,22,"willful infliction of bodily injury","[2010,2015)","yr2024",6170,3055420,201.936231352809,1990
2012,22,"frauds","[2010,2015)","yr2024",13161,3055420,430.742745678172,1990
2012,22,"murder","[2010,2015)","yr2024",52,3055420,1.70189368401071,1990
2012,22,"stolen goods","[2010,2015)","yr2024",492,3055420,16.1025325487167,1990
2012,22,"assault","[2010,2015)","yr2024",172,3055420,5.62934064711235,1990
2012,27,"punishment of violences, etc. act","[2010,2015)","yr2529",11618,3538949,328.289557153833,1985
2012,27,"battery","[2010,2015)","yr2529",14045,3538949,396.869239991873,1985
2012,27,"larceny","[2010,2015)","yr2529",8049,3538949,227.440406742228,1985
2012,27,"murder","[2010,2015)","yr2529",75,3538949,2.11927326446355,1985
2012,27,"robbery","[2010,2015)","yr2529",406,3538949,11.4723326049627,1985
2012,27,"willful infliction of bodily injury","[2010,2015)","yr2529",7866,3538949,222.269379976937,1985
2012,27,"intentional property damage","[2010,2015)","yr2529",2318,3538949,65.4996723603533,1985
2012,27,"assault","[2010,2015)","yr2529",277,3538949,7.82718259008536,1985
2012,27,"frauds","[2010,2015)","yr2529",18699,3538949,528.377210296051,1985
2012,27,"stolen goods","[2010,2015)","yr2529",470,3538949,13.2807791239716,1985
2012,32,"larceny","[2010,2015)","yr3034",7509,3695348,203.20143055539,1980
2012,32,"punishment of violences, etc. act","[2010,2015)","yr3034",9838,3695348,266.226617899045,1980
2012,32,"battery","[2010,2015)","yr3034",16473,3695348,445.776690043806,1980
2012,32,"murder","[2010,2015)","yr3034",95,3695348,2.57079982724225,1980
2012,32,"willful infliction of bodily injury","[2010,2015)","yr3034",8816,3695348,238.570223968081,1980
2012,32,"assault","[2010,2015)","yr3034",438,3695348,11.8527402561274,1980
2012,32,"intentional property damage","[2010,2015)","yr3034",2945,3695348,79.6947946445098,1980
2012,32,"robbery","[2010,2015)","yr3034",383,3695348,10.3643824614082,1980
2012,32,"stolen goods","[2010,2015)","yr3034",553,3695348,14.9647610996312,1980
2012,32,"frauds","[2010,2015)","yr3034",24345,3695348,658.801282044343,1980
2012,37,"larceny","[2010,2015)","yr3539",7097,4099147,173.133581206041,1975
2012,37,"intentional property damage","[2010,2015)","yr3539",3432,4099147,83.7247359023719,1975
2012,37,"murder","[2010,2015)","yr3539",119,4099147,2.90304299894588,1975
2012,37,"willful infliction of bodily injury","[2010,2015)","yr3539",9847,4099147,240.220709332942,1975
2012,37,"stolen goods","[2010,2015)","yr3539",557,4099147,13.5881928606122,1975
2012,37,"battery","[2010,2015)","yr3539",18408,4099147,449.069038021813,1975
2012,37,"frauds","[2010,2015)","yr3539",28927,4099147,705.683401937037,1975
2012,37,"punishment of violences, etc. act","[2010,2015)","yr3539",8859,4099147,216.118133845895,1975
2012,37,"assault","[2010,2015)","yr3539",601,4099147,14.6615869106426,1975
2012,37,"robbery","[2010,2015)","yr3539",318,4099147,7.75771154340159,1975
2012,42,"punishment of violences, etc. act","[2010,2015)","yr4044",9172,4131423,222.005831888916,1970
2012,42,"assault","[2010,2015)","yr4044",802,4131423,19.4121976858821,1970
2012,42,"robbery","[2010,2015)","yr4044",274,4131423,6.63209746375522,1970
2012,42,"willful infliction of bodily injury","[2010,2015)","yr4044",11624,4131423,281.355842768944,1970
2012,42,"battery","[2010,2015)","yr4044",21993,4131423,532.334742775068,1970
2012,42,"larceny","[2010,2015)","yr4044",7554,4131423,182.842570223383,1970
2012,42,"stolen goods","[2010,2015)","yr4044",584,4131423,14.1355653972009,1970
2012,42,"frauds","[2010,2015)","yr4044",34713,4131423,840.218975399033,1970
2012,42,"intentional property damage","[2010,2015)","yr4044",4156,4131423,100.594879778711,1970
2012,42,"murder","[2010,2015)","yr4044",154,4131423,3.72752923145367,1970
2012,47,"willful infliction of bodily injury","[2010,2015)","yr4549",12090,4073358,296.806713281769,1965
2012,47,"assault","[2010,2015)","yr4549",879,4073358,21.5792473924462,1965
2012,47,"robbery","[2010,2015)","yr4549",220,4073358,5.40094929048711,1965
2012,47,"punishment of violences, etc. act","[2010,2015)","yr4549",8752,4073358,214.859582683378,1965
2012,47,"battery","[2010,2015)","yr4549",22904,4073358,562.287920678713,1965
2012,47,"frauds","[2010,2015)","yr4549",36136,4073358,887.13047073201,1965
2012,47,"larceny","[2010,2015)","yr4549",7591,4073358,186.357300291308,1965
2012,47,"stolen goods","[2010,2015)","yr4549",577,4073358,14.1652170027776,1965
2012,47,"intentional property damage","[2010,2015)","yr4549",4281,4073358,105.097563238979,1965
2012,47,"murder","[2010,2015)","yr4549",162,4073358,3.97706265935869,1965
2012,52,"willful infliction of bodily injury","[2010,2015)","yr5054",10486,3798131,276.083157742584,1960
2012,52,"battery","[2010,2015)","yr5054",19941,3798131,525.021385518298,1960
2012,52,"stolen goods","[2010,2015)","yr5054",511,3798131,13.4539856576827,1960
2012,52,"assault","[2010,2015)","yr5054",790,3798131,20.7997038543431,1960
2012,52,"frauds","[2010,2015)","yr5054",31363,3798131,825.748243017421,1960
2012,52,"robbery","[2010,2015)","yr5054",151,3798131,3.97563959747571,1960
2012,52,"intentional property damage","[2010,2015)","yr5054",3511,3798131,92.4402028260742,1960
2012,52,"murder","[2010,2015)","yr5054",137,3798131,3.60703725068988,1960
2012,52,"larceny","[2010,2015)","yr5054",6848,3798131,180.299205056382,1960
2012,52,"punishment of violences, etc. act","[2010,2015)","yr5054",6831,3798131,179.851616492427,1960
2012,57,"intentional property damage","[2010,2015)","yr5559",2488,2766695,89.9267899063684,1955
2012,57,"robbery","[2010,2015)","yr5559",93,2766695,3.3614113590403,1955
2012,57,"battery","[2010,2015)","yr5559",14742,2766695,532.83791672013,1955
2012,57,"frauds","[2010,2015)","yr5559",23260,2766695,840.714281841692,1955
2012,57,"murder","[2010,2015)","yr5559",103,2766695,3.72285344065754,1955
2012,57,"larceny","[2010,2015)","yr5559",5457,2766695,197.238943938526,1955
2012,57,"willful infliction of bodily injury","[2010,2015)","yr5559",7843,2766695,283.479024612399,1955
2012,57,"assault","[2010,2015)","yr5559",579,2766695,20.927496525638,1955
2012,57,"punishment of violences, etc. act","[2010,2015)","yr5559",4813,2766695,173.962073882376,1955
2012,57,"stolen goods","[2010,2015)","yr5559",397,2766695,14.3492506402043,1955
2012,62,"battery","[2010,2015)","yr6064",8282,2182236,379.518988780315,1950
2012,62,"willful infliction of bodily injury","[2010,2015)","yr6064",4570,2182236,209.418229742338,1950
2012,62,"stolen goods","[2010,2015)","yr6064",236,2182236,10.8145956715956,1950
2012,62,"assault","[2010,2015)","yr6064",324,2182236,14.8471567694786,1950
2012,62,"intentional property damage","[2010,2015)","yr6064",1427,2182236,65.3916441668087,1950
2012,62,"robbery","[2010,2015)","yr6064",50,2182236,2.29122789652448,1950
2012,62,"murder","[2010,2015)","yr6064",62,2182236,2.84112259169036,1950
2012,62,"frauds","[2010,2015)","yr6064",12773,2182236,585.317078446144,1950
2012,62,"larceny","[2010,2015)","yr6064",3543,2182236,162.356408747725,1950
2012,62,"punishment of violences, etc. act","[2010,2015)","yr6064",2647,2182236,121.297604842006,1950
2017,17,"stolen goods","[2015,2020)","yr1519",530,2874926.21322173,18.4352557489142,2000
2017,17,"willful infliction of bodily injury","[2015,2020)","yr1519",7084,2874926.21322173,246.406324010015,2000
2017,17,"larceny","[2015,2020)","yr1519",18713,2874926.21322173,650.903661942323,2000
2017,17,"murder","[2015,2020)","yr1519",24,2874926.21322173,0.834804033913095,2000
2017,17,"robbery","[2015,2020)","yr1519",370,2874926.21322173,12.8698955228269,2000
2017,17,"intentional property damage","[2015,2020)","yr1519",1330,2874926.21322173,46.2620568793507,2000
2017,17,"battery","[2015,2020)","yr1519",14270,2874926.21322173,496.360565164161,2000
2017,17,"frauds","[2015,2020)","yr1519",10501,2874926.21322173,365.261548338392,2000
2017,17,"assault","[2015,2020)","yr1519",690,2874926.21322173,24.0006159750015,2000
2017,22,"stolen goods","[2015,2020)","yr2024",286,3401510.74125407,8.40802871886735,1995
2017,22,"willful infliction of bodily injury","[2015,2020)","yr2024",7071,3401510.74125407,207.87822052836,1995
2017,22,"larceny","[2015,2020)","yr2024",9372,3401510.74125407,275.524633402884,1995
2017,22,"murder","[2015,2020)","yr2024",52,3401510.74125407,1.52873249433952,1995
2017,22,"robbery","[2015,2020)","yr2024",196,3401510.74125407,5.76214555558742,1995
2017,22,"battery","[2015,2020)","yr2024",20647,3401510.74125407,606.994996358232,1995
2017,22,"intentional property damage","[2015,2020)","yr2024",2332,3401510.74125407,68.5577726307646,1995
2017,22,"assault","[2015,2020)","yr2024",921,3401510.74125407,27.076204370898,1995
2017,22,"frauds","[2015,2020)","yr2024",18923,3401510.74125407,556.311634430514,1995
2017,27,"murder","[2015,2020)","yr2529",66,3293577.52919369,2.0038999967357,1990
2017,27,"robbery","[2015,2020)","yr2529",152,3293577.52919369,4.61504241672464,1990
2017,27,"intentional property damage","[2015,2020)","yr2529",2622,3293577.52919369,79.6094816885,1990
2017,27,"frauds","[2015,2020)","yr2529",17958,3293577.52919369,545.242971839085,1990
2017,27,"willful infliction of bodily injury","[2015,2020)","yr2529",6217,3293577.52919369,188.76130726827,1990
2017,27,"battery","[2015,2020)","yr2529",19132,3293577.52919369,580.888102084051,1990
2017,27,"stolen goods","[2015,2020)","yr2529",230,3293577.52919369,6.98328786741228,1990
2017,27,"assault","[2015,2020)","yr2529",1116,3293577.52919369,33.8841272175309,1990
2017,27,"larceny","[2015,2020)","yr2529",7903,3293577.52919369,239.951843548518,1990
2017,32,"frauds","[2015,2020)","yr3034",19052,3477610.63348316,547.847416170269,1985
2017,32,"stolen goods","[2015,2020)","yr3034",284,3477610.63348316,8.16652667396369,1985
2017,32,"assault","[2015,2020)","yr3034",1436,3477610.63348316,41.2927193796192,1985
2017,32,"murder","[2015,2020)","yr3034",76,3477610.63348316,2.18540854655366,1985
2017,32,"willful infliction of bodily injury","[2015,2020)","yr3034",6405,3477610.63348316,184.178180798371,1985
2017,32,"intentional property damage","[2015,2020)","yr3034",2947,3477610.63348316,84.7420919301796,1985
2017,32,"robbery","[2015,2020)","yr3034",168,3477610.63348316,4.8309031029081,1985
2017,32,"battery","[2015,2020)","yr3034",19750,3477610.63348316,567.918668347827,1985
2017,32,"larceny","[2015,2020)","yr3034",6982,3477610.63348316,200.770032526812,1985
2017,37,"willful infliction of bodily injury","[2015,2020)","yr3539",6882,3984637.06754828,172.713345866514,1980
2017,37,"stolen goods","[2015,2020)","yr3539",292,3984637.06754828,7.3281454508896,1980
2017,37,"murder","[2015,2020)","yr3539",88,3984637.06754828,2.20848219067906,1980
2017,37,"larceny","[2015,2020)","yr3539",6852,3984637.06754828,171.960454210601,1980
2017,37,"frauds","[2015,2020)","yr3539",22620,3984637.06754828,567.680308558639,1980
2017,37,"robbery","[2015,2020)","yr3539",151,3984637.06754828,3.78955466809702,1980
2017,37,"intentional property damage","[2015,2020)","yr3539",3502,3984637.06754828,87.8875526336143,1980
2017,37,"assault","[2015,2020)","yr3539",1844,3984637.06754828,46.2777404501384,1980
2017,37,"battery","[2015,2020)","yr3539",22122,3984637.06754828,555.182307070478,1980
2017,42,"willful infliction of bodily injury","[2015,2020)","yr4044",7608,3872297.03439894,196.472531224117,1975
2017,42,"robbery","[2015,2020)","yr4044",127,3872297.03439894,3.27970708010815,1975
2017,42,"stolen goods","[2015,2020)","yr4044",283,3872297.03439894,7.30832365094966,1975
2017,42,"larceny","[2015,2020)","yr4044",7036,3872297.03439894,181.700937131031,1975
2017,42,"murder","[2015,2020)","yr4044",103,3872297.03439894,2.6599199153633,1975
2017,42,"battery","[2015,2020)","yr4044",24455,3872297.03439894,631.537296409802,1975
2017,42,"intentional property damage","[2015,2020)","yr4044",3986,3872297.03439894,102.93631827804,1975
2017,42,"frauds","[2015,2020)","yr4044",26972,3872297.03439894,696.537475312418,1975
2017,42,"assault","[2015,2020)","yr4044",2226,3872297.03439894,57.4852595300846,1975
2017,47,"willful infliction of bodily injury","[2015,2020)","yr4549",8524,4133686.06066367,206.208209208598,1970
2017,47,"robbery","[2015,2020)","yr4549",122,4133686.06066367,2.95136104216905,1970
2017,47,"stolen goods","[2015,2020)","yr4549",263,4133686.06066367,6.36236027943,1970
2017,47,"larceny","[2015,2020)","yr4549",7876,4133686.06066367,190.532127607569,1970
2017,47,"murder","[2015,2020)","yr4549",128,4133686.06066367,3.09650994588228,1970
2017,47,"intentional property damage","[2015,2020)","yr4549",4722,4133686.06066367,114.232187222314,1970
2017,47,"frauds","[2015,2020)","yr4549",31737,4133686.06066367,767.76512619114,1970
2017,47,"battery","[2015,2020)","yr4549",27131,4133686.06066367,656.339151107283,1970
2017,47,"assault","[2015,2020)","yr4549",2675,4133686.06066367,64.7122195721492,1970
2017,52,"stolen goods","[2015,2020)","yr5054",253,3967375.32954734,6.37701197856836,1965
2017,52,"willful infliction of bodily injury","[2015,2020)","yr5054",8472,3967375.32954734,213.54168174874,1965
2017,52,"larceny","[2015,2020)","yr5054",8472,3967375.32954734,213.54168174874,1965
2017,52,"robbery","[2015,2020)","yr5054",101,3967375.32954734,2.54576367523875,1965
2017,52,"battery","[2015,2020)","yr5054",26471,3967375.32954734,667.21693314104,1965
2017,52,"murder","[2015,2020)","yr5054",128,3967375.32954734,3.22631436069862,1965
2017,52,"assault","[2015,2020)","yr5054",2644,3967375.32954734,66.6435560131809,1965
2017,52,"frauds","[2015,2020)","yr5054",31877,3967375.32954734,803.478303718671,1965
2017,52,"intentional property damage","[2015,2020)","yr5054",4659,3967375.32954734,117.432801613241,1965
2017,57,"battery","[2015,2020)","yr5559",22159,4045962.92450206,547.681736424392,1960
2017,57,"stolen goods","[2015,2020)","yr5559",225,4045962.92450206,5.56109890768935,1960
2017,57,"willful infliction of bodily injury","[2015,2020)","yr5559",7018,4045962.92450206,173.456853929617,1960
2017,57,"assault","[2015,2020)","yr5559",2158,4045962.92450206,53.3371175235272,1960
2017,57,"robbery","[2015,2020)","yr5559",71,4045962.92450206,1.7548356553153,1960
2017,57,"larceny","[2015,2020)","yr5559",8347,4045962.92450206,206.304411477702,1960
2017,57,"murder","[2015,2020)","yr5559",113,4045962.92450206,2.79290745141732,1960
2017,57,"frauds","[2015,2020)","yr5559",26861,4045962.92450206,663.896345597527,1960
2017,57,"intentional property damage","[2015,2020)","yr5559",3859,4045962.92450206,95.3790252656586,1960
2017,62,"robbery","[2015,2020)","yr6064",40,3161036.77314401,1.26540761372464,1955
2017,62,"assault","[2015,2020)","yr6064",1348,3161036.77314401,42.6442365825204,1955
2017,62,"stolen goods","[2015,2020)","yr6064",149,3161036.77314401,4.71364336112429,1955
2017,62,"frauds","[2015,2020)","yr6064",16502,3161036.77314401,522.0439110421,1955
2017,62,"battery","[2015,2020)","yr6064",13990,3161036.77314401,442.576312900193,1955
2017,62,"intentional property damage","[2015,2020)","yr6064",2474,3161036.77314401,78.265460908869,1955
2017,62,"murder","[2015,2020)","yr6064",75,3161036.77314401,2.3726392757337,1955
2017,62,"larceny","[2015,2020)","yr6064",6416,3161036.77314401,202.971381241432,1955
2017,62,"willful infliction of bodily injury","[2015,2020)","yr6064",4443,3161036.77314401,140.555150694464,1955
