"yr.n","age.n","c3","year5","age","count","tot_p","rate","cohort"
2002,47,"murder","[2000,2005)","yr4549",118,2952023,3.99725882894544,1955
2002,47,"assault","[2000,2005)","yr4549",227,2952023,7.68964198449673,1955
2002,47,"willful infliction of bodily injury","[2000,2005)","yr4549",6050,2952023,204.944202670508,1955
2002,47,"larceny","[2000,2005)","yr4549",2946,2952023,99.7959704243497,1955
2002,47,"intentional property damage","[2000,2005)","yr4549",967,2952023,32.7571973524596,1955
2002,47,"robbery","[2000,2005)","yr4549",137,2952023,4.6408852505553,1955
2002,47,"stolen goods","[2000,2005)","yr4549",245,2952023,8.29939333128502,1955
2002,47,"battery","[2000,2005)","yr4549",3037,2952023,102.878602233113,1955
2002,52,"punishment of violences, etc. act","[2000,2005)","yr5054",21612,2350250,919.561748750133,1950
2002,52,"murder","[2000,2005)","yr5054",70,2350250,2.97840655249442,1950
2002,52,"frauds","[2000,2005)","yr5054",18294,2350250,778.385278161898,1950
2002,52,"willful infliction of bodily injury","[2000,2005)","yr5054",4066,2350250,173.00287203489,1950
2002,52,"larceny","[2000,2005)","yr5054",1849,2350250,78.6724816508882,1950
2002,52,"intentional property damage","[2000,2005)","yr5054",651,2350250,27.6991809381981,1950
2002,52,"assault","[2000,2005)","yr5054",150,2350250,6.38229975534518,1950
2002,52,"robbery","[2000,2005)","yr5054",66,2350250,2.80821189235188,1950
2002,52,"battery","[2000,2005)","yr5054",2021,2350250,85.9908520370173,1950
2002,52,"stolen goods","[2000,2005)","yr5054",160,2350250,6.80778640570152,1950
2002,57,"larceny","[2000,2005)","yr5559",1012,1968472,51.4104340828826,1945
2002,57,"intentional property damage","[2000,2005)","yr5559",386,1968472,19.6091181383327,1945
2002,57,"punishment of violences, etc. act","[2000,2005)","yr5559",9405,1968472,477.781751531137,1945
2002,57,"willful infliction of bodily injury","[2000,2005)","yr5559",2348,1968472,119.280335204158,1945
2002,57,"battery","[2000,2005)","yr5559",1130,1968472,57.404931337606,1945
2002,57,"murder","[2000,2005)","yr5559",35,1968472,1.77802884674001,1945
2002,57,"assault","[2000,2005)","yr5559",86,1968472,4.36887088056117,1945
2002,57,"robbery","[2000,2005)","yr5559",28,1968472,1.42242307739201,1945
2002,57,"stolen goods","[2000,2005)","yr5559",94,1968472,4.77527747410174,1945
2002,57,"frauds","[2000,2005)","yr5559",9247,1968472,469.755221308711,1945
2002,62,"larceny","[2000,2005)","yr6064",597,1788849,33.3734149724208,1940
2002,62,"punishment of violences, etc. act","[2000,2005)","yr6064",4281,1788849,239.315895304746,1940
2002,62,"robbery","[2000,2005)","yr6064",12,1788849,0.670822411505946,1940
2002,62,"battery","[2000,2005)","yr6064",679,1788849,37.9573681177114,1940
2002,62,"intentional property damage","[2000,2005)","yr6064",247,1788849,13.8077613034974,1940
2002,62,"murder","[2000,2005)","yr6064",21,1788849,1.17393922013541,1940
2002,62,"stolen goods","[2000,2005)","yr6064",50,1788849,2.79509338127477,1940
2002,62,"frauds","[2000,2005)","yr6064",4814,1788849,269.111590749135,1940
2002,62,"willful infliction of bodily injury","[2000,2005)","yr6064",1475,1788849,82.4552547476059,1940
2002,62,"assault","[2000,2005)","yr6064",50,1788849,2.79509338127477,1940
2007,17,"larceny","[2005,2010)","yr1519",24331,3100523,784.738574750131,1990
2007,17,"intentional property damage","[2005,2010)","yr1519",425,3100523,13.707364854252,1990
2007,17,"murder","[2005,2010)","yr1519",19,3100523,0.612799840543031,1990
2007,17,"punishment of violences, etc. act","[2005,2010)","yr1519",16890,3100523,544.746805619568,1990
2007,17,"frauds","[2005,2010)","yr1519",4107,3100523,132.461523426854,1990
2007,17,"willful infliction of bodily injury","[2005,2010)","yr1519",2521,3100523,81.3088630531043,1990
2007,17,"stolen goods","[2005,2010)","yr1519",395,3100523,12.7397861586577,1990
2007,17,"battery","[2005,2010)","yr1519",2579,3100523,83.1795151979198,1990
2007,17,"assault","[2005,2010)","yr1519",43,3100523,1.38686279701844,1990
2007,17,"robbery","[2005,2010)","yr1519",931,3100523,30.0271921866085,1990
2007,22,"intentional property damage","[2005,2010)","yr2024",1218,3662123,33.2593962573076,1985
2007,22,"larceny","[2005,2010)","yr2024",5926,3662123,161.818704614782,1985
2007,22,"robbery","[2005,2010)","yr2024",407,3662123,11.1137719841742,1985
2007,22,"battery","[2005,2010)","yr2024",5568,3662123,152.04295431912,1985
2007,22,"frauds","[2005,2010)","yr2024",13078,3662123,357.115258007445,1985
2007,22,"willful infliction of bodily injury","[2005,2010)","yr2024",5214,3662123,142.376430283745,1985
2007,22,"murder","[2005,2010)","yr2024",43,3662123,1.17418229808229,1985
2007,22,"punishment of violences, etc. act","[2005,2010)","yr2024",16059,3662123,438.516128486127,1985
2007,22,"assault","[2005,2010)","yr2024",69,3662123,1.884152989946,1985
2007,22,"stolen goods","[2005,2010)","yr2024",169,3662123,4.61480949711411,1985
2007,27,"frauds","[2005,2010)","yr2529",21495,3671847,585.400208668825,1980
2007,27,"robbery","[2005,2010)","yr2529",516,3671847,14.0528731180793,1980
2007,27,"punishment of violences, etc. act","[2005,2010)","yr2529",19244,3671847,524.095911403716,1980
2007,27,"battery","[2005,2010)","yr2529",9612,3671847,261.77561319957,1980
2007,27,"assault","[2005,2010)","yr2529",180,3671847,4.90216504119044,1980
2007,27,"intentional property damage","[2005,2010)","yr2529",2402,3671847,65.4166690496636,1980
2007,27,"larceny","[2005,2010)","yr2529",6306,3671847,171.739181943038,1980
2007,27,"murder","[2005,2010)","yr2529",74,3671847,2.01533451693385,1980
2007,27,"willful infliction of bodily injury","[2005,2010)","yr2529",8998,3671847,245.053783559064,1980
2007,27,"stolen goods","[2005,2010)","yr2529",242,3671847,6.59068855537826,1980
2007,32,"willful infliction of bodily injury","[2005,2010)","yr3034",9680,4096282,236.311855482606,1975
2007,32,"battery","[2005,2010)","yr3034",10653,4096282,260.06510293969,1975
2007,32,"stolen goods","[2005,2010)","yr3034",301,4096282,7.34812691118434,1975
2007,32,"punishment of violences, etc. act","[2005,2010)","yr3034",16118,4096282,393.478769283951,1975
2007,32,"assault","[2005,2010)","yr3034",260,4096282,6.34721925883033,1975
2007,32,"larceny","[2005,2010)","yr3034",5552,4096282,135.537543557792,1975
2007,32,"murder","[2005,2010)","yr3034",91,4096282,2.22152674059061,1975
2007,32,"robbery","[2005,2010)","yr3034",402,4096282,9.81377746942227,1975
2007,32,"frauds","[2005,2010)","yr3034",26795,4096282,654.129769385994,1975
2007,32,"intentional property damage","[2005,2010)","yr3034",2755,4096282,67.2561117618367,1975
2007,37,"willful infliction of bodily injury","[2005,2010)","yr3539",12495,4112785,303.808733011816,1970
2007,37,"stolen goods","[2005,2010)","yr3539",377,4112785,9.16653800283749,1970
2007,37,"punishment of violences, etc. act","[2005,2010)","yr3539",17524,4112785,426.085973373274,1970
2007,37,"assault","[2005,2010)","yr3539",424,4112785,10.3093159501408,1970
2007,37,"larceny","[2005,2010)","yr3539",5861,4112785,142.506841471169,1970
2007,37,"robbery","[2005,2010)","yr3539",354,4112785,8.60730624139117,1970
2007,37,"intentional property damage","[2005,2010)","yr3539",3676,4112785,89.3798241337682,1970
2007,37,"murder","[2005,2010)","yr3539",133,4112785,3.23381844662437,1970
2007,37,"battery","[2005,2010)","yr3539",13828,4112785,336.219860751291,1970
2007,37,"frauds","[2005,2010)","yr3539",35101,4112785,853.460611240315,1970
2007,42,"punishment of violences, etc. act","[2005,2010)","yr4044",18399,4123041,446.248291006565,1965
2007,42,"robbery","[2005,2010)","yr4044",302,4123041,7.32469068340577,1965
2007,42,"willful infliction of bodily injury","[2005,2010)","yr4044",15170,4123041,367.932310156508,1965
2007,42,"larceny","[2005,2010)","yr4044",6079,4123041,147.439717431866,1965
2007,42,"stolen goods","[2005,2010)","yr4044",447,4123041,10.8415123691469,1965
2007,42,"intentional property damage","[2005,2010)","yr4044",4243,4123041,102.909478707585,1965
2007,42,"murder","[2005,2010)","yr4044",163,4123041,3.95339265362629,1965
2007,42,"battery","[2005,2010)","yr4044",17072,4123041,414.063309096368,1965
2007,42,"frauds","[2005,2010)","yr4044",40685,4123041,986.771657133654,1965
2007,42,"assault","[2005,2010)","yr4044",572,4123041,13.8732552016824,1965
2007,47,"robbery","[2005,2010)","yr4549",204,3900899,5.22956374927933,1960
2007,47,"punishment of violences, etc. act","[2005,2010)","yr4549",15648,3900899,401.138301709426,1960
2007,47,"murder","[2005,2010)","yr4549",150,3900899,3.84526746270539,1960
2007,47,"willful infliction of bodily injury","[2005,2010)","yr4549",14283,3900899,366.146367798807,1960
2007,47,"larceny","[2005,2010)","yr4549",5320,3900899,136.378819343951,1960
2007,47,"intentional property damage","[2005,2010)","yr4549",3677,3900899,94.2603230691182,1960
2007,47,"stolen goods","[2005,2010)","yr4549",438,3900899,11.2281809910997,1960
2007,47,"battery","[2005,2010)","yr4549",16334,3900899,418.723991572199,1960
2007,47,"frauds","[2005,2010)","yr4549",37219,3900899,954.11339796288,1960
2007,47,"assault","[2005,2010)","yr4549",553,3900899,14.1762193791739,1960
2007,52,"willful infliction of bodily injury","[2005,2010)","yr5054",10007,2855297,350.471422062223,1955
2007,52,"punishment of violences, etc. act","[2005,2010)","yr5054",9850,2855297,344.972869722484,1955
2007,52,"robbery","[2005,2010)","yr5054",113,2855297,3.95755677955743,1955
2007,52,"larceny","[2005,2010)","yr5054",3830,2855297,134.13665898854,1955
2007,52,"murder","[2005,2010)","yr5054",103,2855297,3.60733051587978,1955
2007,52,"frauds","[2005,2010)","yr5054",25839,2855297,904.949642716677,1955
2007,52,"stolen goods","[2005,2010)","yr5054",335,2855297,11.7325798332012,1955
2007,52,"intentional property damage","[2005,2010)","yr5054",2378,2855297,83.2838055025449,1955
2007,52,"battery","[2005,2010)","yr5054",11546,2855297,404.371244042214,1955
2007,52,"assault","[2005,2010)","yr5054",379,2855297,13.2735753933829,1955
2007,57,"willful infliction of bodily injury","[2005,2010)","yr5559",5774,2278438,253.419228436323,1950
2007,57,"punishment of violences, etc. act","[2005,2010)","yr5559",4872,2278438,213.830703315166,1950
2007,57,"robbery","[2005,2010)","yr5559",53,2278438,2.32615502374873,1950
2007,57,"stolen goods","[2005,2010)","yr5559",218,2278438,9.56795839957023,1950
2007,57,"larceny","[2005,2010)","yr5559",2448,2278438,107.442028266734,1950
2007,57,"murder","[2005,2010)","yr5559",60,2278438,2.63338304575327,1950
2007,57,"intentional property damage","[2005,2010)","yr5559",1244,2278438,54.5988084819512,1950
2007,57,"frauds","[2005,2010)","yr5559",14717,2278438,645.924971405849,1950
2007,57,"battery","[2005,2010)","yr5559",6631,2278438,291.032716273166,1950
2007,57,"assault","[2005,2010)","yr5559",205,2278438,8.99739207299036,1950
2007,62,"punishment of violences, etc. act","[2005,2010)","yr6064",2444,1888853,129.390693717298,1945
2007,62,"murder","[2005,2010)","yr6064",37,1888853,1.95886074776597,1945
2007,62,"robbery","[2005,2010)","yr6064",25,1888853,1.32355455930133,1945
2007,62,"intentional property damage","[2005,2010)","yr6064",668,1888853,35.3653778245316,1945
2007,62,"stolen goods","[2005,2010)","yr6064",126,1888853,6.67071497887872,1945
2007,62,"larceny","[2005,2010)","yr6064",1550,1888853,82.0603826766826,1945
2007,62,"frauds","[2005,2010)","yr6064",7816,1888853,413.796097419969,1945
2007,62,"battery","[2005,2010)","yr6064",3575,1888853,189.268301980091,1945
2007,62,"assault","[2005,2010)","yr6064",110,1888853,5.82364006092586,1945
2007,62,"willful infliction of bodily injury","[2005,2010)","yr6064",3277,1888853,173.491531633219,1945
2012,17,"larceny","[2010,2015)","yr1519",30421,3438414,884.73930131741,1995
2012,17,"intentional property damage","[2010,2015)","yr1519",871,3438414,25.3314464168655,1995
2012,17,"punishment of violences, etc. act","[2010,2015)","yr1519",16502,3438414,479.930572641922,1995
2012,17,"battery","[2010,2015)","yr1519",7634,3438414,222.020966643342,1995
2012,17,"murder","[2010,2015)","yr1519",30,3438414,0.872495284162989,1995
2012,17,"willful infliction of bodily injury","[2010,2015)","yr1519",4701,3438414,136.72001102834,1995
2012,17,"assault","[2010,2015)","yr1519",163,3438414,4.74055771061891,1995
2012,17,"frauds","[2010,2015)","yr1519",8654,3438414,251.685806304884,1995
2012,17,"robbery","[2010,2015)","yr1519",850,3438414,24.7206997179514,1995
2012,17,"stolen goods","[2010,2015)","yr1519",1047,3438414,30.4500854172883,1995
2012,22,"larceny","[2010,2015)","yr2024",9286,3055420,303.918937494682,1990
2012,22,"battery","[2010,2015)","yr2024",11117,3055420,363.845232406674,1990
2012,22,"intentional property damage","[2010,2015)","yr2024",1458,3055420,47.7184806016849,1990
2012,22,"punishment of violences, etc. act","[2010,2015)","yr2024",11222,3055420,367.281748499388,1990
2012,22,"robbery","[2010,2015)","yr2024",381,3055420,12.4696441078477,1990
2012,22,"willful infliction of bodily injury","[2010,2015)","yr2024",6170,3055420,201.936231352809,1990
2012,22,"frauds","[2010,2015)","yr2024",13161,3055420,430.742745678172,1990
2012,22,"murder","[2010,2015)","yr2024",52,3055420,1.70189368401071,1990
2012,22,"stolen goods","[2010,2015)","yr2024",492,3055420,16.1025325487167,1990
2012,22,"assault","[2010,2015)","yr2024",172,3055420,5.62934064711235,1990
2012,27,"punishment of violences, etc. act","[2010,2015)","yr2529",11711,3538949,330.917456001768,1985
2012,27,"battery","[2010,2015)","yr2529",14117,3538949,398.903742325758,1985
2012,27,"larceny","[2010,2015)","yr2529",8075,3538949,228.175088140575,1985
2012,27,"murder","[2010,2015)","yr2529",76,3538949,2.14753024132306,1985
2012,27,"robbery","[2010,2015)","yr2529",410,3538949,11.5853605124007,1985
2012,27,"willful infliction of bodily injury","[2010,2015)","yr2529",7909,3538949,223.484429981896,1985
2012,27,"intentional property damage","[2010,2015)","yr2529",2337,3538949,66.0365549206841,1985
2012,27,"assault","[2010,2015)","yr2529",277,3538949,7.82718259008536,1985
2012,27,"frauds","[2010,2015)","yr2529",18816,3538949,531.683276588614,1985
2012,27,"stolen goods","[2010,2015)","yr2529",474,3538949,13.3938070314096,1985
2012,32,"larceny","[2010,2015)","yr3034",7525,3695348,203.634407368399,1980
2012,32,"punishment of violences, etc. act","[2010,2015)","yr3034",9848,3695348,266.497228407176,1980
2012,32,"battery","[2010,2015)","yr3034",16582,3695348,448.726344582432,1980
2012,32,"murder","[2010,2015)","yr3034",96,3695348,2.59786087805533,1980
2012,32,"willful infliction of bodily injury","[2010,2015)","yr3034",8847,3695348,239.409116543286,1980
2012,32,"assault","[2010,2015)","yr3034",438,3695348,11.8527402561274,1980
2012,32,"intentional property damage","[2010,2015)","yr3034",2971,3695348,80.3983819656498,1980
2012,32,"robbery","[2010,2015)","yr3034",389,3695348,10.5267487662867,1980
2012,32,"stolen goods","[2010,2015)","yr3034",562,3695348,15.2083105569489,1980
2012,32,"frauds","[2010,2015)","yr3034",24527,3695348,663.726393292323,1980
2012,37,"larceny","[2010,2015)","yr3539",7009,4099147,170.98679310598,1975
2012,37,"intentional property damage","[2010,2015)","yr3539",3402,4099147,82.9928763228057,1975
2012,37,"murder","[2010,2015)","yr3539",118,4099147,2.87864767962701,1975
2012,37,"willful infliction of bodily injury","[2010,2015)","yr3539",9753,4099147,237.927549316968,1975
2012,37,"stolen goods","[2010,2015)","yr3539",556,4099147,13.5637975412933,1975
2012,37,"battery","[2010,2015)","yr3539",18227,4099147,444.653485225097,1975
2012,37,"frauds","[2010,2015)","yr3539",28758,4099147,701.560592972148,1975
2012,37,"punishment of violences, etc. act","[2010,2015)","yr3539",8688,4099147,211.946534242368,1975
2012,37,"assault","[2010,2015)","yr3539",596,4099147,14.5396103140483,1975
2012,37,"robbery","[2010,2015)","yr3539",315,4099147,7.68452558544497,1975
2012,42,"punishment of violences, etc. act","[2010,2015)","yr4044",9320,4131423,225.588132708754,1970
2012,42,"assault","[2010,2015)","yr4044",819,4131423,19.8236781854581,1970
2012,42,"robbery","[2010,2015)","yr4044",275,4131423,6.6563021990244,1970
2012,42,"willful infliction of bodily injury","[2010,2015)","yr4044",11844,4131423,286.680884528164,1970
2012,42,"battery","[2010,2015)","yr4044",22356,4131423,541.12106167778,1970
2012,42,"larceny","[2010,2015)","yr4044",7589,4131423,183.689735957804,1970
2012,42,"stolen goods","[2010,2015)","yr4044",586,4131423,14.1839748677393,1970
2012,42,"frauds","[2010,2015)","yr4044",35367,4131423,856.048872265077,1970
2012,42,"intentional property damage","[2010,2015)","yr4044",4249,4131423,102.845920158744,1970
2012,42,"murder","[2010,2015)","yr4044",158,4131423,3.82434817253038,1970
2012,47,"willful infliction of bodily injury","[2010,2015)","yr4549",12572,4073358,308.639702181836,1965
2012,47,"assault","[2010,2015)","yr4549",914,4073358,22.4384893250237,1965
2012,47,"robbery","[2010,2015)","yr4549",224,4073358,5.49914836849597,1965
2012,47,"punishment of violences, etc. act","[2010,2015)","yr4549",9112,4073358,223.697499704175,1965
2012,47,"battery","[2010,2015)","yr4549",23861,4073358,585.782050092332,1965
2012,47,"frauds","[2010,2015)","yr4549",37640,4073358,924.05332406334,1965
2012,47,"larceny","[2010,2015)","yr4549",7827,4073358,192.15104589383,1965
2012,47,"stolen goods","[2010,2015)","yr4549",596,4073358,14.6316626233196,1965
2012,47,"intentional property damage","[2010,2015)","yr4549",4474,4073358,109.835668752906,1965
2012,47,"murder","[2010,2015)","yr4549",169,4073358,4.14891104587419,1965
2012,52,"willful infliction of bodily injury","[2010,2015)","yr5054",11023,3798131,290.221690615727,1960
2012,52,"battery","[2010,2015)","yr5054",21019,3798131,553.403766220807,1960
2012,52,"stolen goods","[2010,2015)","yr5054",535,3798131,14.0858753950298,1960
2012,52,"assault","[2010,2015)","yr5054",832,3798131,21.9055108947006,1960
2012,52,"frauds","[2010,2015)","yr5054",33079,3798131,870.928359237741,1960
2012,52,"robbery","[2010,2015)","yr5054",151,3798131,3.97563959747571,1960
2012,52,"intentional property damage","[2010,2015)","yr5054",3697,3798131,97.3373482905145,1960
2012,52,"murder","[2010,2015)","yr5054",144,3798131,3.79133842408279,1960
2012,52,"larceny","[2010,2015)","yr5054",7137,3798131,187.908210643603,1960
2012,52,"punishment of violences, etc. act","[2010,2015)","yr5054",7176,3798131,188.935031466792,1960
2012,57,"intentional property damage","[2010,2015)","yr5559",2449,2766695,88.5171657880612,1955
2012,57,"robbery","[2010,2015)","yr5559",88,2766695,3.18069031823168,1955
2012,57,"battery","[2010,2015)","yr5559",14789,2766695,534.536694503731,1955
2012,57,"frauds","[2010,2015)","yr5559",23405,2766695,845.955192025142,1955
2012,57,"murder","[2010,2015)","yr5559",103,2766695,3.72285344065754,1955
2012,57,"larceny","[2010,2015)","yr5559",5507,2766695,199.046154346612,1955
2012,57,"willful infliction of bodily injury","[2010,2015)","yr5559",7862,2766695,284.165764567471,1955
2012,57,"assault","[2010,2015)","yr5559",581,2766695,20.9997849419614,1955
2012,57,"punishment of violences, etc. act","[2010,2015)","yr5559",4738,2766695,171.251258270247,1955
2012,57,"stolen goods","[2010,2015)","yr5559",403,2766695,14.5661158891746,1955
2012,62,"battery","[2010,2015)","yr6064",8134,2182236,372.736954206603,1950
2012,62,"willful infliction of bodily injury","[2010,2015)","yr6064",4511,2182236,206.714580824439,1950
2012,62,"stolen goods","[2010,2015)","yr6064",240,2182236,10.9978939033175,1950
2012,62,"assault","[2010,2015)","yr6064",314,2182236,14.3889111901737,1950
2012,62,"intentional property damage","[2010,2015)","yr6064",1357,2182236,62.1839251116744,1950
2012,62,"robbery","[2010,2015)","yr6064",44,2182236,2.01628054894154,1950
2012,62,"murder","[2010,2015)","yr6064",62,2182236,2.84112259169036,1950
2012,62,"frauds","[2010,2015)","yr6064",12697,2182236,581.834412043427,1950
2012,62,"larceny","[2010,2015)","yr6064",3549,2182236,162.631356095308,1950
2012,62,"punishment of violences, etc. act","[2010,2015)","yr6064",2569,2182236,117.723289323428,1950
2017,17,"stolen goods","[2015,2020)","yr1519",530,2874926.21322173,18.4352557489142,2000
2017,17,"willful infliction of bodily injury","[2015,2020)","yr1519",7084,2874926.21322173,246.406324010015,2000
2017,17,"larceny","[2015,2020)","yr1519",18713,2874926.21322173,650.903661942323,2000
2017,17,"murder","[2015,2020)","yr1519",24,2874926.21322173,0.834804033913095,2000
2017,17,"robbery","[2015,2020)","yr1519",370,2874926.21322173,12.8698955228269,2000
2017,17,"intentional property damage","[2015,2020)","yr1519",1330,2874926.21322173,46.2620568793507,2000
2017,17,"battery","[2015,2020)","yr1519",14270,2874926.21322173,496.360565164161,2000
2017,17,"frauds","[2015,2020)","yr1519",10501,2874926.21322173,365.261548338392,2000
2017,17,"assault","[2015,2020)","yr1519",690,2874926.21322173,24.0006159750015,2000
2017,22,"stolen goods","[2015,2020)","yr2024",286,3401510.74125407,8.40802871886735,1995
2017,22,"willful infliction of bodily injury","[2015,2020)","yr2024",7071,3401510.74125407,207.87822052836,1995
2017,22,"larceny","[2015,2020)","yr2024",9372,3401510.74125407,275.524633402884,1995
2017,22,"murder","[2015,2020)","yr2024",52,3401510.74125407,1.52873249433952,1995
2017,22,"robbery","[2015,2020)","yr2024",196,3401510.74125407,5.76214555558742,1995
2017,22,"battery","[2015,2020)","yr2024",20647,3401510.74125407,606.994996358232,1995
2017,22,"intentional property damage","[2015,2020)","yr2024",2332,3401510.74125407,68.5577726307646,1995
2017,22,"assault","[2015,2020)","yr2024",921,3401510.74125407,27.076204370898,1995
2017,22,"frauds","[2015,2020)","yr2024",18923,3401510.74125407,556.311634430514,1995
2017,27,"murder","[2015,2020)","yr2529",65,3293577.52919369,1.97353787557303,1990
2017,27,"robbery","[2015,2020)","yr2529",152,3293577.52919369,4.61504241672464,1990
2017,27,"intentional property damage","[2015,2020)","yr2529",2596,3293577.52919369,78.8200665382708,1990
2017,27,"frauds","[2015,2020)","yr2529",17750,3293577.52919369,538.927650637252,1990
2017,27,"willful infliction of bodily injury","[2015,2020)","yr2529",6140,3293577.52919369,186.423423938745,1990
2017,27,"battery","[2015,2020)","yr2529",18870,3293577.52919369,572.933226339433,1990
2017,27,"stolen goods","[2015,2020)","yr2529",229,3293577.52919369,6.95292574624962,1990
2017,27,"assault","[2015,2020)","yr2529",1105,3293577.52919369,33.5501438847416,1990
2017,27,"larceny","[2015,2020)","yr2529",7830,3293577.52919369,237.735408703644,1990
2017,32,"frauds","[2015,2020)","yr3034",18730,3477610.63348316,538.588185223028,1985
2017,32,"stolen goods","[2015,2020)","yr3034",287,3477610.63348316,8.25279280080134,1985
2017,32,"assault","[2015,2020)","yr3034",1422,3477610.63348316,40.8901441210436,1985
2017,32,"murder","[2015,2020)","yr3034",75,3477610.63348316,2.15665317094112,1985
2017,32,"willful infliction of bodily injury","[2015,2020)","yr3034",6336,3477610.63348316,182.194059881105,1985
2017,32,"intentional property damage","[2015,2020)","yr3034",2910,3477610.63348316,83.6781430325153,1985
2017,32,"robbery","[2015,2020)","yr3034",170,3477610.63348316,4.8884138541332,1985
2017,32,"battery","[2015,2020)","yr3034",19443,3477610.63348316,559.090768034775,1985
2017,32,"larceny","[2015,2020)","yr3034",6874,3477610.63348316,197.664451960656,1985
2017,37,"willful infliction of bodily injury","[2015,2020)","yr3539",6896,3984637.06754828,173.064695305941,1980
2017,37,"stolen goods","[2015,2020)","yr3539",295,3984637.06754828,7.40343461648093,1980
2017,37,"murder","[2015,2020)","yr3539",88,3984637.06754828,2.20848219067906,1980
2017,37,"larceny","[2015,2020)","yr3539",6854,3984637.06754828,172.010646987662,1980
2017,37,"frauds","[2015,2020)","yr3539",22619,3984637.06754828,567.655212170109,1980
2017,37,"robbery","[2015,2020)","yr3539",152,3984637.06754828,3.81465105662746,1980
2017,37,"intentional property damage","[2015,2020)","yr3539",3520,3984637.06754828,88.3392876271623,1980
2017,37,"assault","[2015,2020)","yr3539",1852,3984637.06754828,46.478511558382,1980
2017,37,"battery","[2015,2020)","yr3539",22225,3984637.06754828,557.767235089114,1980
2017,42,"willful infliction of bodily injury","[2015,2020)","yr4044",7566,3872297.03439894,195.387903685813,1975
2017,42,"robbery","[2015,2020)","yr4044",125,3872297.03439894,3.22805814971275,1975
2017,42,"stolen goods","[2015,2020)","yr4044",283,3872297.03439894,7.30832365094966,1975
2017,42,"larceny","[2015,2020)","yr4044",6973,3872297.03439894,180.073995823576,1975
2017,42,"murder","[2015,2020)","yr4044",102,3872297.03439894,2.6340954501656,1975
2017,42,"battery","[2015,2020)","yr4044",24367,3872297.03439894,629.264743472404,1975
2017,42,"intentional property damage","[2015,2020)","yr4044",3956,3872297.03439894,102.161584322109,1975
2017,42,"frauds","[2015,2020)","yr4044",26875,3872297.03439894,694.032502188241,1975
2017,42,"assault","[2015,2020)","yr4044",2215,3872297.03439894,57.2011904129099,1975
2017,47,"willful infliction of bodily injury","[2015,2020)","yr4549",8595,4133686.06066367,207.925804569205,1970
2017,47,"robbery","[2015,2020)","yr4549",124,4133686.06066367,2.99974401007346,1970
2017,47,"stolen goods","[2015,2020)","yr4549",262,4133686.06066367,6.33816879547779,1970
2017,47,"larceny","[2015,2020)","yr4549",7884,4133686.06066367,190.725659479187,1970
2017,47,"murder","[2015,2020)","yr4549",129,4133686.06066367,3.12070142983449,1970
2017,47,"intentional property damage","[2015,2020)","yr4549",4775,4133686.06066367,115.51433587178,1970
2017,47,"frauds","[2015,2020)","yr4549",32071,4133686.06066367,775.845081831177,1970
2017,47,"battery","[2015,2020)","yr4549",27372,4133686.06066367,662.169298739764,1970
2017,47,"assault","[2015,2020)","yr4549",2708,4133686.06066367,65.510538542572,1970
2017,52,"stolen goods","[2015,2020)","yr5054",253,3967375.32954734,6.37701197856836,1965
2017,52,"willful infliction of bodily injury","[2015,2020)","yr5054",8594,3967375.32954734,216.616762623781,1965
2017,52,"larceny","[2015,2020)","yr5054",8528,3967375.32954734,214.953194281546,1965
2017,52,"robbery","[2015,2020)","yr5054",102,3967375.32954734,2.57096925618171,1965
2017,52,"battery","[2015,2020)","yr5054",26803,3967375.32954734,675.585186014102,1965
2017,52,"murder","[2015,2020)","yr5054",129,3967375.32954734,3.25151994164158,1965
2017,52,"assault","[2015,2020)","yr5054",2690,3967375.32954734,67.8030127365569,1965
2017,52,"frauds","[2015,2020)","yr5054",32343,3967375.32954734,815.224104438089,1965
2017,52,"intentional property damage","[2015,2020)","yr5054",4736,3967375.32954734,119.373631345849,1965
2017,57,"battery","[2015,2020)","yr5559",22454,4045962.92450206,554.972954992252,1960
2017,57,"stolen goods","[2015,2020)","yr5559",230,4045962.92450206,5.68467888341578,1960
2017,57,"willful infliction of bodily injury","[2015,2020)","yr5559",7113,4045962.92450206,175.804873468419,1960
2017,57,"assault","[2015,2020)","yr5559",2182,4045962.92450206,53.930301407014,1960
2017,57,"robbery","[2015,2020)","yr5559",71,4045962.92450206,1.7548356553153,1960
2017,57,"larceny","[2015,2020)","yr5559",8485,4045962.92450206,209.715218807752,1960
2017,57,"murder","[2015,2020)","yr5559",114,4045962.92450206,2.8176234465626,1960
2017,57,"frauds","[2015,2020)","yr5559",27276,4045962.92450206,674.153483582821,1960
2017,57,"intentional property damage","[2015,2020)","yr5559",3899,4045962.92450206,96.3676650714701,1960
2017,62,"robbery","[2015,2020)","yr6064",40,3161036.77314401,1.26540761372464,1955
2017,62,"assault","[2015,2020)","yr6064",1384,3161036.77314401,43.7831034348726,1955
2017,62,"stolen goods","[2015,2020)","yr6064",155,3161036.77314401,4.90345450318298,1955
2017,62,"frauds","[2015,2020)","yr6064",17154,3161036.77314401,542.670055145812,1955
2017,62,"battery","[2015,2020)","yr6064",14471,3161036.77314401,457.792839455232,1955
2017,62,"intentional property damage","[2015,2020)","yr6064",2547,3161036.77314401,80.5748298039165,1955
2017,62,"murder","[2015,2020)","yr6064",79,3161036.77314401,2.49918003710617,1955
